iso3,country_name,country_number,country,who_g_whoregion,who_year,who_mort_h_num,who_mort_h_num_se,who_mort_h_num_15plus_f,who_mort_h_num_15plus_f_lo,who_mort_h_num_15plus_f_hi,who_mort_h_num_15plus_m,who_mort_h_num_15plus_m_lo,who_mort_h_num_15plus_m_hi,who_mort_h_num_014,who_mort_h_num_014_lo,who_mort_h_num_014_hi,who_e_pop_014,who_e_pop_f15plus,who_e_pop_m15plus,who_e_pop_num,who_mort_h,who_mort_h_se,who_mort_h_014,who_mort_h_014_se,who_mort_h_15plus_f,who_mort_h_15plus_f_se,who_mort_h_15plus_m,who_mort_h_15plus_m_se,who_mort_nh_num,who_mort_nh_num_se,who_mort_nh_num_15plus_f,who_mort_nh_num_15plus_f_lo,who_mort_nh_num_15plus_f_hi,who_mort_nh_num_15plus_m,who_mort_nh_num_15plus_m_lo,who_mort_nh_num_15plus_m_hi,who_mort_nh_num_014,who_mort_nh_num_014_lo,who_mort_nh_num_014_hi,who_e_pop_014_2,who_e_pop_m,who_e_pop_w,who_mort_nh,who_mort_nh_se,who_mort_nh_014,who_mort_nh_014_se,who_mort_nh_15plus_f,who_mort_nh_15plus_f_se,who_mort_nh_15plus_m,who_mort_nh_15plus_m_se,ihme_location_name,ihme_deaths_male_allages_tuberculosis_number_2015,ihme_deaths_male_allages_tuberculosis_rate_2015,ihme_deaths_male_allages_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_allages_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_5_14years_tuberculosis_number_2015,ihme_deaths_male_5_14years_tuberculosis_rate_2015,ihme_deaths_male_5_14years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_5_14years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_15_49years_tuberculosis_number_2015,ihme_deaths_male_15_49years_tuberculosis_rate_2015,ihme_deaths_male_15_49years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_15_49years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_50_69years_tuberculosis_number_2015,ihme_deaths_male_50_69years_tuberculosis_rate_2015,ihme_deaths_male_50_69years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_50_69years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_70_plus_years_tuberculosis_number_2015,ihme_deaths_male_70_plus_years_tuberculosis_rate_2015,ihme_deaths_male_70_plus_years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_70_plus_years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_under5_tuberculosis_number_2015,ihme_deaths_male_under5_tuberculosis_rate_2015,ihme_deaths_male_under5_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_under5_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_allages_tuberculosis_number_2015,ihme_deaths_female_allages_tuberculosis_rate_2015,ihme_deaths_female_allages_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_allages_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_5_14years_tuberculosis_number_2015,ihme_deaths_female_5_14years_tuberculosis_rate_2015,ihme_deaths_female_5_14years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_5_14years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_15_49years_tuberculosis_number_2015,ihme_deaths_female_15_49years_tuberculosis_rate_2015,ihme_deaths_female_15_49years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_15_49years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_50_69years_tuberculosis_number_2015,ihme_deaths_female_50_69years_tuberculosis_rate_2015,ihme_deaths_female_50_69years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_50_69years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_70_plus_years_tuberculosis_number_2015,ihme_deaths_female_70_plus_years_tuberculosis_rate_2015,ihme_deaths_female_70_plus_years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_70_plus_years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_under5_tuberculosis_number_2015,ihme_deaths_female_under5_tuberculosis_rate_2015,ihme_deaths_female_under5_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_under5_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_allages_tuberculosis_number_2015,ihme_deaths_both_allages_tuberculosis_rate_2015,ihme_deaths_both_allages_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_allages_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_5_14years_tuberculosis_number_2015,ihme_deaths_both_5_14years_tuberculosis_rate_2015,ihme_deaths_both_5_14years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_5_14years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_15_49years_tuberculosis_number_2015,ihme_deaths_both_15_49years_tuberculosis_rate_2015,ihme_deaths_both_15_49years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_15_49years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_50_69years_tuberculosis_number_2015,ihme_deaths_both_50_69years_tuberculosis_rate_2015,ihme_deaths_both_50_69years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_50_69years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_70_plus_years_tuberculosis_number_2015,ihme_deaths_both_70_plus_years_tuberculosis_rate_2015,ihme_deaths_both_70_plus_years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_70_plus_years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_under5_tuberculosis_number_2015,ihme_deaths_both_under5_tuberculosis_rate_2015,ihme_deaths_both_under5_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_under5_hiv_aids_tuberculosis_rate_2015,both_15_49years,both_50_69years,both_5_14years,both_70_plus_years,both_allages,both_under5,female_15_49years,female_50_69years,female_5_14years,female_70_plus_years,female_allages,female_under5,male_15_49years,male_50_69years,male_5_14years,male_70_plus_years,male_allages,male_under5
PSE,"Palestinian Territory, Occupied",149,"Palestinian Territory, Occupied",EMR,2015,0.0116849999999999,0.00140642752407789,0,0,0,0,0,0,0,0,0,1877781,1382576,1408109,4668466,0.000250296350021612,3.01261168888859e-05,0,0,0,0,0,0,1.99829675728791,0.0234440800106885,0.582954237734274,0.432522253809576,0.733386221658972,1.41534251955364,1.13745375011472,1.69323128899256,0,0,0,1842957,1361892,1337210,0.0428041407453308,0.000502179517012408,0,0,0.0435948159028331,0.00573963791823861,0.10392472527584,0.0104105159886109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,Qatar,151,Qatar,EMR,2015,0.0861286498768894,0.106716490090373,0,0,0,0,0,0,0,0,0,346962,447298,1441095,2235355,0.00385301886621541,0.00477402873773397,0,0,0,0,0,0,7.11455035854111,1.67233231797607,0,0,2.04951990099642,7.11455035854111,4.65439622816482,9.5747044889174,0,0,0,331550,1415320,425195,0.318273847265473,0.074812829191608,0,0,0,0.245927966903591,0.502681397743345,0.0886852922846717,Qatar,4.762719180363,0.2946427003,0.00897858647,0.0005554547489,0.01576885256608,0.01369763396,5.212312e-05,4.527681285e-05,2.6598864344347,0.2041178732,0.0074324204,0.0005703588712,1.1284000197202,0.8901089132,0.0013965612,0.001101640912,0.94079739328575,8.391735173,5.501153e-05,0.0004906924644,0.01786648035633,0.02966726242,4.247022e-05,7.052173845e-05,1.3249418400842,0.2191991825,0.001473843871,0.0002438336422,0.03298353953004,0.03316228288,4.397776e-05,4.421608357e-05,0.8483808169052,0.211054703,0.001226705,0.0003051717545,0.17933218636079,0.4512069154,0.00015476698,0.0003893998901,0.23471213625709,4.205556979,7.651001e-06,0.0001370901503,0.02953316103109,0.05119505317,4.074313e-05,7.062727625e-05,6.0876610204472,0.2741096296,0.010452430341,0.0004706424583,0.04875239209612,0.02271970203,9.610088e-05,4.478515336e-05,3.5082672513399,0.2057532129,0.0086591254,0.0005078412801,1.307732206081,0.7853493116,0.00155132818,0.0009316391214,1.1755095295428,7.000414189,6.2662531e-05,0.0003731689624,0.04739964138743,0.04019971129,8.321335e-05,7.057337492e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,Romania,52,Romania,EUR,2015,62.6863966961859,48.9515596894216,26.3273019132339,0,64.5328318392219,36.3590947829519,7.92056342660924,64.7976261392946,0,0,0,3028271,8586551,7896502,19511324,0.321282126708499,0.250887944300559,0,0,0.306610907141109,0.227013352732401,0.460445584423988,0.183745344123819,1075.98123709043,5.06050908656005,432.441986848796,368.772788655859,496.111185041732,604.438329345067,485.857376337232,723.019282352901,39.100920896568,31.5047715337388,46.6970702593972,3061238,7952354,8637962,5.51465004163956,0.0259362669932602,1.27729111217645,0.126604257026899,5.00629647188533,0.376064224319517,7.60074726735086,0.760787135840366,Romania,846.37662127952,8.948014874,17.447367661,0.1844560757,0.76019789674132,0.07041157915,0.4871252288,0.04511885265,325.84731379897,6.944595953,12.1445660182,0.2588301413,403.21299188,17.377593031,4.0469110149,0.174412969,115.05749929802,13.014096476,0.245312555,0.02774718268,1.4986184057874,0.3104858024,0.5234528441,0.1084496716,173.17065565794,1.720038927,10.1369142275,0.1006861567,0.64643402980371,0.0631050284,0.555067276,0.05418578439,59.484670173426,1.309934396,7.8186072409,0.1721764988,57.832468203482,2.205314195,1.1219679308,0.04278378469,54.027113689111,3.796451711,0.0965313851,0.00678320049,1.1799695621188,0.2582532488,0.5447403947,0.1192242394,1019.5472769375,5.221311221,27.5842818885,0.1412647748,1.406631926545,0.06685427252,1.0421925048,0.04953323014,385.33198397239,4.173357593,19.9631732591,0.2162121518,461.04546008348,9.327771841,5.1688789457,0.1045756449,169.08461298713,7.328582433,0.3418439401,0.01481643608,2.6785879679062,0.2850856845,1.0681932388,0.1136892251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RUS,Russian Federation,62,Russian Federation,EUR,2015,1502.79531888639,1862.02389938368,341.09515434476,0,1962.99215654789,1159.33620602693,0,2575.49550935143,2.36395851469391,0,8.06641310034889,24031786,65100746,54324386,143456918,1.04755862584918,1.29796730986768,0.00983679912385166,0.0121067533936216,0.523949686144549,1.27110443636361,2.13409905088837,1.33002931095846,15107.9658505942,264.556461439235,6797.44635794567,5855.70598731862,7739.18672857272,8192.29428927612,6579.72478581683,9804.86379273542,118.225203372371,94.9338201961678,141.516586548575,23451440,54586016,65391976,10.5281991990203,0.184359903441975,0.504127692680584,0.0506731233855473,10.394924230376,0.734768713721339,15.0080458139244,1.50723500792084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RWA,Rwanda,185,Rwanda,AFR,2015,276.240058159234,239.055548924887,117.700340482459,0,317.577241136591,123.569709632784,0,259.489853391449,34.9700080439909,0,94.0873609352176,4766002,3666415,3177249,11609666,2.37939711753322,2.05910789272394,0.733738845346496,0.632867316943373,3.21022962437309,2.78140937503863,3.88920445431833,2.18261181675618,440.604758486325,103.775881086071,119.739616230823,13.684351081112,225.794881380534,259.37743970271,164.233422950025,354.521456455395,61.4877025527918,30.9559634261972,92.0194416793864,4697329,3080409,3563806,3.79515447288772,0.893874820223689,1.3089928883583,0.331628978206584,3.35988031421527,1.51831578817746,8.42022730431933,1.5758578062246,Rwanda,1638.6116137419,29.412197182,525.7931589614,9.437704284,33.060872386754,2.158261304,75.08849961,4.901885404,850.31662914631,31.419465085,341.335465731,12.612451974,446.20288787039,113.015400711,64.570657731,16.354621039,207.62864799892,272.850925103,3.5000959054,4.599579188,101.40257633953,11.762010399,41.298439984,4.790338426,981.99307794742,16.204583517,499.3666984935,8.240414172,31.177717734403,2.025458343,70.38801881,4.572752732,356.60501074323,11.957526294,348.42528725,11.68324743,326.63879133283,57.298719184,38.9298712112,6.829047197,185.29505013098,162.414147053,0.9448537303,0.8281797818,82.27650800598,9.631273861,40.678667492,4.761838136,2620.6046916893,22.530881688,1025.1598574549,8.813902969,64.238590121157,2.091698479,145.47651842,4.736919072,1206.9216398895,21.216493042,689.760752981,12.125314242,772.84167920321,80.09726298,103.5005289422,10.726788605,392.9236981299,206.601875834,4.4449496357,2.337183832,183.67908434551,10.701518477,81.977107476,4.776153582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SAU,Saudi Arabia,152,Saudi Arabia,EMR,2015,18.078332658006,22.3997073852912,0,0,0,0,0,0,0,0,0,9014873,9290670,13234829,31540372,0.0573180704970949,0.0710191604122209,0,0,0,0,0,0,661.591058648945,289.890339686178,0,0,316.53567544576,617.379452933403,287.680788924825,947.078116941981,44.2116057155423,5.65200628927379,82.7712051418109,8902978,12922869,9060698,2.09760068349525,0.919108816110913,0.49659345126476,0.220978042638164,0,1.78239903365917,4.7774178700829,1.30167383176297,Saudi Arabia,337.30398442292,1.897323273,20.6145793767,0.1159562999,2.025249214264,0.06765658895,0.3004651811,0.01003750469,133.02614879246,1.232964405,15.566649495,0.1442808411,108.42186173823,4.942426676,3.9634737758,0.1806755336,92.073150905741,36.536817788,0.2603827277,0.1033260673,1.7575737722237,0.1134187528,0.5236081971,0.03378918905,237.35785046573,1.737932507,8.30123005466,0.06078154797,4.707947490724,0.1646143573,0.2809125603,0.009822165481,97.047012277103,1.267192329,6.2366042283,0.08143452419,56.467477441612,4.230936611,1.1752331673,0.08805665175,77.167084550269,25.929015828,0.10881892826,0.0365643956,1.9683287060247,0.1306273134,0.4996611705,0.0331598045,574.66183488865,1.828073982,28.91580943136,0.09198495263,6.733196704988,0.1150303092,0.5813777414,0.009932289657,230.07316106956,1.247173896,21.8032537233,0.1181904508,164.88933917984,4.673297008,5.1387069431,0.1456413315,169.24023545601,30.792786856,0.36920165596,0.06717520478,3.7259024782484,0.1219025307,1.0232693676,0.03347890356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,Sudan,522,Sudan,EMR,2015,635.461408562568,58.9470843471423,244.245855187752,174.537041159565,313.954669215939,299.610327445245,230.084641124169,369.136013766322,91.6052259295706,67.3580733346824,115.852378524459,16296440,12016156,11922286,40234882,1.57937932702914,0.146507412019109,0.562118020436185,0.0759136568846784,2.03264550816211,0.295982520890644,2.51302751372719,0.297529256883494,7336.13672593051,2033.2756668573,1868.12252140043,0,3928.09830706046,4451.64829630071,2614.88126762473,6288.41532497669,1016.36590822938,435.227808726685,1597.50400773207,16076478,11590185,11683611,18.2332751117066,5.05351467628834,6.32206823055011,1.84433729015704,15.9892564156786,8.99557554516476,38.4087768771655,8.08551403656426,Sudan,933.07876834677,4.603556226,139.3790144711,0.6876580301,21.457639917692,0.4089071354,2.4553673913,0.04679066592,358.41425634292,3.628595005,108.3500174804,1.096938286,272.5453449445,16.214975039,22.2417737293,1.323265315,241.35064188671,66.31113356,2.3743120788,0.6523426691,39.310885254946,1.26858049,3.9575437913,0.127711769,941.85463678484,4.681133942,55.712615029,0.2768985723,44.341509315564,0.8700020771,2.365857409,0.04641927944,370.09437404523,3.774481229,41.9041168575,0.4273674676,252.34984015164,14.124110749,6.8110490114,0.3812168416,225.23440343141,53.080759244,0.7919857421,0.1866464686,49.834509840991,1.657087887,3.839606009,0.1276738772,1874.9334051316,4.642202475,195.0916295001,0.4830330909,65.799149233256,0.6360926818,4.8212248003,0.04660768127,728.50863038815,3.70127018,150.2541343379,0.7633830137,524.89518509614,15.137634182,29.0528227407,0.8378644452,466.58504531813,59.189443709,3.1662978209,0.4016661023,89.145395095937,1.459924806,7.7971498003,0.1276931016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEN,Senegal,216,Senegal,AFR,2015,406.751498985951,153.527513700894,158.551429707807,19.4846928536322,297.618166561982,169.71827955103,71.7763246140559,267.660234488004,78.4817897271138,19.0137717969777,137.94980765725,6620887,4430636,4077750,15129273,2.68850657256268,1.01477125636436,1.18536669976566,0.458267646081137,3.57852528864495,1.60140478166869,4.16205700572694,1.22544013664216,3442.4581170459,775.172840816338,904.535739403974,100.04368515107,1709.02779365688,2043.10364045012,1312.08403353107,2774.12324736917,494.818737191809,258.232849419406,731.404624964211,6425836,3948997,4297724,22.7536254851499,5.12366219326162,7.70045698632534,1.87849960160741,21.0468550191677,9.55052324720874,51.7372801359463,9.4446561292297,Senegal,3389.1185035247,45.68323202,302.4187366502,4.07641819,42.260668813268,2.079252772,27.070798128,1.331901149,1579.1951031198,45.445523574,202.952771694,5.840503582,996.80682346661,204.15156614,35.396876761,7.249476766,654.80278111244,571.565655991,3.9727345072,3.467729039,116.05312701257,8.869216254,33.02555556,2.52393711,2941.0224108076,38.242473966,363.8536748966,4.731234003,55.650709525714,2.800624679,26.031427026,1.310032894,921.5403008514,25.227054721,265.543249788,7.269214984,1038.23968488,166.578101926,36.6716935789,5.883710037,827.73265545142,536.176143214,3.5154055537,2.277156273,97.859060099023,7.688833284,32.09189895,2.521476017,6330.1409143323,41.895944742,666.2724115468,4.409714165,97.911378338982,2.435864008,53.102225154,1.321090531,2500.7354039712,35.083745024,468.496021482,6.572705024,2035.0465083467,183.083023876,72.0685703399,6.483650941,1482.5354365639,551.251368597,7.4881400609,2.784316166,213.91218711159,8.287199307,65.11745451,2.52272348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SGP,Singapore,69,Singapore,WPR,2015,6.04427737948796,7.48907934286625,2.27208324700748,0,8.23861112833317,3.77219413248048,0,8.36595213912294,0,0,0,870987,2412984,2319769,5603740,0.107861488568134,0.133644304390751,0,0,0.0941607257655864,0.126156944191399,0.162610765661602,0.10103394282024,69.8961180216207,6.11917612165389,24.9430213954413,17.1317811280305,32.7542616628521,44.9530966261794,35.3274086905786,54.5787845617802,0,0,0,874479,2269955,2362152,1.24731193848431,0.109198073459045,0,0,1.05594480776179,0.168715927977807,1.98035188478095,0.216350776701111,Singapore,46.213450153518,2.397638127,4.3338935987,0.2248503051,0.02106346610997,0.009533507495,0.0165193175,0.007476786834,2.1975810327477,0.2194027729,2.3054946112,0.2301766926,12.673306492831,2.662662519,1.774833716,0.3728926686,31.311450850195,24.101020244,0.1996375393,0.1536648142,0.01004831163422,0.0101482641,0.0374084147,0.0377805236,17.130250622801,0.8581384463,0.4475809913,0.0224215313,0.02005405948867,0.009451068905,0.0097477873,0.004593933411,1.0144398510686,0.09820643072,0.2719378936,0.02632590679,3.6750736071716,0.7686494428,0.1439514383,0.0301077506,12.412279179641,6.891454541,0.0066592584,0.003697304507,0.00840392543107,0.009053665906,0.0152846137,0.01646632768,63.343700776319,1.614400207,4.78147459,0.1218623765,0.04111752559864,0.009493121667,0.0262671048,0.006064490066,3.2120208838163,0.1578709657,2.5774325048,0.1266809136,16.348380100003,1.713514757,1.9187851543,0.2011126981,43.723730029836,14.103123976,0.2062967977,0.06654119602,0.01845223706528,0.009618629093,0.0526930284,0.02746738517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLB,Solomon Islands,28,Solomon Islands,WPR,2015,0,0,0,0,0,0,0,0,0,0,0,230455,175642,177494,583591,0,0,0,0,0,0,0,0,57.2,11.0132615732798,14.4701572040417,2.66194716723258,26.2783672408509,34.9089206434482,23.731920435366,46.0859208515303,7.82092215251011,4.52813561190335,11.1137086931169,227798,172991,171382,9.80138487399566,1.88715411534444,3.4332707716969,0.737506037716727,8.44321877679203,3.51530321594782,20.1796166525705,3.2964438187955,Solomon Islands,32.889854563384,11.053235357,1.7385757142,0.5842800419,0.33974599493339,0.443017916,0.1011125879,0.1318475711,10.556406226564,7.24177371,1.1500815364,0.7889645531,12.686335016472,49.09762647,0.3235966922,1.252357652,8.8772060436463,150.870264042,0.0377244175,0.6411355571,0.43016128176898,0.9917122043,0.1260604802,0.2906252121,23.697918729564,8.218159928,2.0188137475,0.7001008726,0.59480067377013,0.8257679838,0.0949350649,0.1317993451,9.1427947139889,6.327412848,1.482024865,1.025658275,7.7086782274639,30.445016455,0.2980182903,1.177007471,5.9622248779516,102.3206627,0.0259985951,0.4461746357,0.28942023638974,0.7113088031,0.1178369322,0.2896081014,56.587773292949,9.657951887,3.7573894617,0.6412813946,0.93454666870351,0.628397629,0.1960476528,0.1318242084,19.699200940553,6.786602899,2.6321064014,0.9067911378,20.395013243935,39.865935105,0.6216149825,1.215064731,14.839430921598,126.71360746,0.0637230126,0.5441295798,0.71958151815872,0.8559922207,0.2438974124,0.2901329253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,Sierra Leone,217,Sierra Leone,AFR,2015,817.002912360421,242.771167097611,316.766864461795,97.7920213907129,535.741707532878,390.009534609391,223.507740455789,556.511328762994,110.226513289235,43.1634491456127,177.289577432857,2733758,1891403,1828023,6453184,12.6604620658643,3.76203695877277,4.03205087243402,1.25162789788552,16.7477192571755,5.90682465395984,21.3350452707319,4.64709114580767,3259.89117769627,738.122812216354,837.602060955873,69.3084767346769,1605.89564517707,1958.71584956777,1256.82664677873,2660.60505235681,463.573267172624,240.902139519388,686.24439482586,2694137,1779258,1842232,50.5160115951485,11.4381181788146,17.2067443924575,4.2169275652006,45.4666980573496,21.277804454696,110.086106094101,20.1267458747893,Sierra Leone,1007.3123168857,31.495053554,122.5506430056,3.831720096,12.469011761897,1.446635179,8.152591427,0.945850843,432.27245022832,28.165621916,87.990490726,5.733205762,362.66021094426,144.804595038,18.2420860713,7.283782179,160.00382503336,373.639934696,1.4698723103,3.432436642,39.906818917856,7.850043767,6.695602471,1.317087481,655.07152860043,20.069848688,122.5257227965,3.753899364,17.095504491412,1.970486119,8.098207895,0.9334270544,267.89586824234,16.991471057,95.293503678,6.044053225,228.60497610835,84.944738774,11.7821663578,4.378001904,114.27234744443,250.421511009,0.7112033827,1.558562872,27.202832313901,5.386940393,6.640641483,1.315037389,1662.3838454861,25.724427542,245.0763658021,3.792414645,29.564516253309,1.709415665,16.250799322,0.9396187124,700.16831847065,22.503313085,183.283994404,5.890722241,591.26518705261,113.798945677,30.0242524291,5.778673221,274.27617247779,310.074235313,2.181075693,2.465746002,67.109651231757,6.622608635,13.336243954,1.316065845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLV,El Salvador,127,El Salvador,AMR,2015,24.0846872568823,28.7684073175909,4.53669989111497,0,31.0452734722001,18.5302737714416,0,42.1707360162231,1.01771359432575,0,3.38496158708828,1655930,2441197,2029456,6126583,0.393117782895985,0.469566923643913,0.061458732816348,0.0729379733313194,0.185839155591088,0.554022573324854,0.913066051761734,0.594319873353753,116.471821616168,16.6892896109168,38.1267351632943,20.2870858523388,55.9663844742497,70.6198333303521,52.605811300845,88.6338553598591,7.72525312252192,5.10575570987537,10.3447505351685,1686656,2009119,2411931,1.90108942645792,0.272407794212807,0.458021856414225,0.079239799361078,1.58075563369326,0.377368253625192,3.51496518276678,0.457455609452454,El Salvador,68.675137839189,2.383845276,15.8806247899,0.5512468306,0.57817401509638,0.09971113286,0.0546152934,0.00941888203,21.899364066198,1.45666454,10.4746526147,0.6967351055,19.510783744866,5.159931243,4.2778969635,1.131356657,26.279124719913,17.762887001,0.9434313846,0.6376949386,0.40769129311532,0.1501346333,0.1300285337,0.04788374213,31.737974321411,0.974593604,4.3033501806,0.1321450895,0.47017157878924,0.08453328064,0.0522622694,0.009396359246,9.0752669115512,0.5203940873,3.181292072,0.1824216952,8.9183486814706,1.772104952,0.8364227854,0.1661999363,13.006741728689,6.704091356,0.109574005,0.05647794978,0.26744542091077,0.1032048658,0.1237990488,0.04777297704,100.4131121606,1.6360882,20.1839749705,0.3288690323,1.0483455938856,0.09228020872,0.1068775628,0.009407855117,30.974630977749,0.9538542145,13.6559446867,0.4205306141,28.429132426336,3.225510227,5.1143197489,0.5802601208,39.285866448602,11.488573364,1.0530053896,0.3079359203,0.67513671402609,0.1272184704,0.2538275825,0.04782965561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOM,Somalia,187,Somalia,EMR,2015,212.852248824262,33.0829916082441,83.4041617114511,50.3161622814116,116.492161141491,92.3048001509663,65.2109646732419,119.398635628691,37.1432869618443,23.821868537981,50.4647053857075,5038124,2915991,2832989,10787104,1.97321031506011,0.306690207197818,0.737244398149872,0.134906702280036,2.86023385228045,0.578932937799364,3.25821244455825,0.487943491761477,6990.63337656155,1614.22903415176,1772.89005145446,87.0612394040929,3458.71886350482,4161.59301823052,2629.7516647185,5693.43437174253,1056.15030687657,540.416149546911,1571.88446420624,4933142,2751187,2833240,64.8054693508243,14.9644337734369,21.4092824994005,5.33401445296508,62.5746513339659,30.3580614717434,151.265363576904,28.4078003776376,Somalia,4340.712703154,80.391392112,234.5535057889,4.344006084,85.659594644034,5.55798033,28.494481616,1.848850297,2171.168389822,91.593049001,137.9817979077,5.820909064,1326.3429869725,344.524369575,28.9759282227,7.526644913,491.72172395852,633.988808841,2.8223264445,3.638894486,265.820007757,25.926437229,36.278971598,3.538426245,2837.2000693614,52.062165923,268.6405112903,4.929510396,86.405551683339,5.66259223,28.020988341,1.836356932,1209.1833767409,50.469470443,172.576047417,7.20306125,895.49631138696,211.55772265,29.322513035,6.927335926,414.70263280996,428.265798837,2.9277681613001,3.023523095,231.41219674017,22.963320953,35.793194336,3.551803457,7177.9127725154,66.161277937,503.1940170792,4.638111568,172.06514632737,5.610025619,56.515469957,1.842634811,3380.3517665629,70.921599399,310.5578453247,6.515670975,2221.8392983594,274.889962748,58.2984412577,7.21278775,906.42435676848,519.759580493,5.7500946058001,3.297204967,497.23220449717,24.457660038,72.072165934,3.545057189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
